vectorName,vectorAddress,postal_code,lat,lon,type
S H Ong Llp,545 Orchard Rd #11-07 Far East Shopping Centre Singapore 238882,Singapore 238882,1.3055779,103.830139,Accountancy
S H Tang & Associates,Blk 809 French Rd #07-160 Kitchener Complex Singapore 200809,Singapore 200809,1.308384,103.861858,Accountancy
S J Chung & Co,21 Bt Batok Cres #15-74 WCEGA Tower Singapore 658065,Singapore 658065,1.337164,103.759705,Accountancy
S J Chung & Co,"#02-02, 8 Liang Seah Street (S)189029, Singapore 189029",Singapore 189029,1.29783,103.856574,Accountancy
S K Cheong & Co,9 Temasek Blvd #19-02A Suntec Tower Two Singapore 038989,Singapore 038989,1.295556,103.859041,Accountancy
S L Koh & Co,10 Jln Besar #11-10 Sim Lim Tower Singapore 208787,Singapore 208787,1.304039,103.8546719,Accountancy
S L Koh & Co,"North Bridge Commercial Complex #02-06, 470 North Bridge Road (S)188735, Singapore 188735",Singapore 188735,1.298285,103.855493,Accountancy
S L Lim & Co,101 Up Cross St #05-14 People's Pk Centre Singapore 058357,Singapore 058357,1.2856991,103.8436608,Accountancy
S Renganathan & Co,101 Cecil St #23-12 Tong Eng Bldg Singapore 069533,Singapore 069533,1.281097,103.849324,Accountancy
S S Ang & Co,3 Shenton Way #15-08 Shenton Hse Singapore 068805,Singapore 068805,1.278542,103.850011,Accountancy
S S Lim & Co,50 Chin Swee Rd #05-08 Thong Chai Bldg Singapore 169874,Singapore 169874,1.287698,103.840408,Accountancy
S Tan Management Services,"Bayshore Park #11-09, 66 Bayshore Road (S)469985, Singapore 469985",Singapore 469985,1.310791,103.93804,Accountancy
S Y Wong & Co,6001 Beach Rd #16-09 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082,Accountancy
S. Lee Public Accounting Corpn,10 Ubi Cres #03-88 Ubi Techpark Singapore 408564,Singapore 408564,1.326293,103.896145,Accountancy
Sasco Consultants,Singapore 058727,Singapore 058727,1.285134,103.846524,Accountancy
Sashi Kala Devi Associates,31 Cantonment Rd   Singapore 089747,Singapore 089747,1.2788949,103.840328,Accountancy
Saw Meng Tee & Partners PAC,1 North Bridge Rd #23-01 High St Centre Singapore 179094,Singapore 179094,1.28983,103.849601,Accountancy
SBS Consulting,"SBS Consulting Pte Ltd High Street Centre, #17-02, 1 Road,, 1 North Bridge Road, Singapore 179094",Singapore 179094,1.28983,103.849601,Accountancy
SC Cloud Accountants,"Chinatown, People's Park Centre, #05-16, 101 Upper Cross St, Singapore 058357",Singapore 058357,1.2856991,103.8436608,Accountancy
Scor Services Asia-Pacific Pte Ltd,160 Robinson Rd #27-02 Singapore Business Frderation Ctr Singapore 068914,Singapore 068914,1.352083,103.819836,Accountancy
Scs Global Pac,10 Anson Rd #15-07 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Sean Lim & Partners,8 Ubi Rd 2 #07-17 Zervex Singapore 408538,Singapore 408538,1.333947,103.894921,Accountancy
Sean Lim & Partners,"8 Ubi Rd 2, Singapore 408538",Singapore 408538,1.333947,103.894921,Accountancy
Servhom.Biz Pte. Ltd.,8 Burn Rd #05-02 Trivex Singapore 369977,Singapore 369977,1.335497,103.885304,Accountancy
Sg Tax Alliance Services Pte Ltd,Fax  24 Peck Seah St #02-03 Nehsons Bldg Singapore 079314,Singapore 079314,1.278261,103.844907,Accountancy
Shafiq K & Co,141 Middle Rd #06-07A GSM Bldg Singapore 188976,Singapore 188976,1.2995969,103.852556,Accountancy
Shafiq K & Co,"141 Middle Rd, #04-08a Singapore 188976",Singapore 188976,1.2995969,103.852556,Accountancy
Shan Consultancy Services Pte Ltd,20 Maxwell Rd #07-05 Maxwell Hse Singapore 069113,Singapore 069113,1.279136,103.844656,Accountancy
Shangyew Public Accounting Corpn,415B Jln Besar   Singapore 209016,Singapore 209016,1.31398,103.859971,Accountancy
Shirley Mok & Partners,10 Anson Rd #29-10 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Sigma Corporate Solutions Pte Ltd,18 Roberts Lane #03-01 Goodland Bldg Singapore 218297,Singapore 218297,1.3104,103.853756,Accountancy
Silver Star Consulting Pte Ltd,"111 North Bridge Road #05-21 Peninsula Plaza Singapore, Singapore 179098",Singapore 179098,1.292307,103.850442,Accountancy
Simbiosis Consulting Pte Ltd,8 Eu Tong Sen St #18-85 The Central Singapore 059818,Singapore 059818,1.288529,103.846784,Accountancy
Simple A.C.T,"788 Yishun Ave 2, #07-1485, Singapore 660788",Singapore 660788,1.352083,103.819836,Accountancy
Singapore Accounting & Business Services Pte. Ltd.,10 Anson Rd #16-12 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Singapore Accounting Services,"8 Marina View, Asia Square Tower 1, Singapore 018960",Singapore 018960,1.278968,103.851237,Accountancy
Singapore Accounting Software,"105 Sims Ave # 09-12, Chancerlodge Complex, Singapore, 387429","ingapore, 387429",1.314513,103.877245,Accountancy
Singapore Accounts,"35 Hongkong St, Singapore 059674",Singapore 059674,1.2875049,103.847299,Accountancy
Singapore Assurance PAC,60 Paya Lebar Rd #09-39 Paya Lebar Sq Singapore 409051,Singapore 409051,1.318938,103.8926112,Accountancy
Singapore Co Formation Consultants Pte. Ltd.,10 Anson Rd #26-04 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Singapore Sun Bridge Pte. Ltd.,50 Raffles Pl #34-04 Singapore Land Tower Singapore 048623,Singapore 048623,1.284542,103.851951,Accountancy
SingaporeAccounting.com Pte. Ltd.,"6 The Central 059817, 10-14 Eu Tong Sen St, Singapore 059815",Singapore 059815,1.288751,103.8468369,Accountancy
Sinshield Pte. Ltd.,"65 Chulia Street OCBC Centre, Singapore 049513",Singapore 049513,1.285398,103.84953,Accountancy
SKYAP Consulting Pte. Ltd.,7500A Beach Rd #08-309 The Plaza Singapore 199591,Singapore 199591,1.299782,103.860659,Accountancy
Smalley & Sims Pac,1 Coleman St #06-10 The Adelphi Singapore 179803,Singapore 179803,1.291359,103.851346,Accountancy
Smart Accounting Solutions,"506A Serangoon North Ave 4, Singapore 551506",Singapore 551506,1.373134,103.875708,Accountancy
Sme Accounting & Tax Services Pte. Ltd.,10D Hougang St 11 #10-47  Singapore 534076,Singapore 534076,1.3524457,103.8817321,Accountancy
SmePayroll,"16 Kallang Pl, Singapore 339156",Singapore 339156,1.31624,103.866544,Accountancy
SMU School of Accountancy,"60 Stamford Road, Singapore 178900",Singapore 178900,1.295622,103.850131,Accountancy
Song Hui Commercial Services Pte Ltd,"100 Jln Sultan, Singapore 199001",Singapore 199001,1.302832,103.861969,Accountancy
Soo Geok Keen & Co,"13 Angora Cl, Singapore 149958",Singapore 149958,1.291526,103.805617,Accountancy
Squarebook Advisory Pte Ltd,75 High St  Wisma Sugnomal Singapore 179435,Singapore 179435,1.290426,103.849624,Accountancy
Sri Murali & Co,101 Cecil St #23-12 Tong Eng Bldg Singapore 069533,Singapore 069533,1.281097,103.849324,Accountancy
Startup Accounts Pte Ltd,"Startup Accounts Pte Ltd, 180 Kitchener Road, City Square Mall, #09-09, Singapore 208599",Singapore 208599,1.3114724,103.8566701,Accountancy
Starwings Solution Pte. Ltd.,8 Burn Rd #15-04 Trivex Singapore 369977,Singapore 369977,1.335497,103.885304,Accountancy
Stas Business Solutions,22 Yio Chu Kang Rd #02-20 Highland Centre Singapore 545535,Singapore 545535,1.355269,103.877023,Accountancy
Stephen Koh & Co,101 Cecil St #23-05 Tong Eng Bldg Singapore 069533,Singapore 069533,1.281097,103.849324,Accountancy
Stephen Liu & Associates,101 Cecil St #08-06 Tong Eng Bldg Singapore 069533,Singapore 069533,1.281097,103.849324,Accountancy
Stephen Liu & Associates,"Cecil St, Singapore 069531",Singapore 069531,1.281452,103.849209,Accountancy
Steven Tan Russell Bedford Pac,25 International Business Pk #04-22 German Centre Singapore 609916,Singapore 609916,1.324738,103.746782,Accountancy
Stonenest Consultancy Services (Pte) Ltd,221 Balestier Rd #03-07 Rocca Balestier Singapore 329928,Singapore 329928,1.321274,103.852631,Accountancy
Strategic Audit Alliance PAC,10 Anson Rd #27-08 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Subraco Llp,35 Selegie Rd #09-14 Parklane Shopping Mall Singapore 188307,Singapore 188307,1.300626,103.849458,Accountancy
Success Corporate Services Pte Ltd,30 Bt Batok St 21  The Dew Singapore 659636,Singapore 659636,1.34683,103.755982,Accountancy
Supreme Book-Keeping & Admin Services,"76A Lor 27 Geylang, Singapore 388194",Singapore 388194,1.315396,103.883757,Accountancy
Swift Corporate Services,"5 Kaki Bukit Rd 1, Singapore 155936",Singapore 155936,1.352083,103.819836,Accountancy
Sya Pac,160 Robinson Rd #26-03 Singapore Business Frderation Ctr Singapore 068914,Singapore 068914,1.352083,103.819836,Accountancy
Synotax Pte. Ltd.,62 Neil Rd   Singapore 088833,Singapore 088833,1.279932,103.842237,Accountancy
T C Tan & Co.,"150 South Bridge Rd, Singapore 058727",Singapore 058727,1.285134,103.846524,Accountancy
T C Wee & Co,151 Chin Swee Rd #03-23 Manhattan Hse Singapore 169876,Singapore 169876,1.287186,103.84065,Accountancy
T F Mah & Co,"151 Chin Swee Rd, Singapore 169876",Singapore 169876,1.287186,103.84065,Accountancy
T H Tan & Co,60 Paya Lebar Rd #06-36 Paya Lebar Sq Singapore 409051,Singapore 409051,1.318938,103.8926112,Accountancy
T Ravi & Co,101 Cecil St #24-10 Tong Eng Bldg Singapore 069533,Singapore 069533,1.281097,103.849324,Accountancy
T S Choo & Co,10 Jln Besar #10-01 Sim Lim Tower Singapore 208787,Singapore 208787,1.304039,103.8546719,Accountancy
T S Choo & Co,"Sim Lim Tower #10-01, 10 Jalan Besar (S)208787, Singapore 208787",Singapore 208787,1.304039,103.8546719,Accountancy
T S Tay Public Accounting Corpn,1 Sophia Rd #05-14 Peace Centre Singapore 228149,Singapore 228149,1.301511,103.849561,Accountancy
T W Ong & Co,6001 Beach Rd #12-02 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082,Accountancy
T Y Kan & Co,150 South Bridge Rd #04-02 Fook Hai Bldg Singapore 058727,Singapore 058727,1.285134,103.846524,Accountancy
T.K.Low & Co Pte. Ltd.,101 Cecil St #25-08 Tong Eng Bldg Singapore 069533,Singapore 069533,1.281097,103.849324,Accountancy
Tal Alliance,180 Joo Chiat Rd #03-01  Singapore 427451,Singapore 427451,1.3126279,103.900006,Accountancy
Tall Trees Consulting Pte. Ltd.,"14 Bloxhome Dr, Singapore 559709",Singapore 559709,1.361572,103.863538,Accountancy
Tamc & Co,"10 Anson Raod #26-04 International Plaza, Singapore 079903",Singapore 079903,1.276109,103.845924,Accountancy
Tan & Associates,10 Anson Rd #28-01 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Tan & Associates,"10 Anson Rd, Singapore 079903",Singapore 079903,1.276109,103.845924,Accountancy
Tan & Teh,1 C'wealth Lane #07-31  Singapore 149544,Singapore 149544,1.304438,103.796798,Accountancy
Tan Chan & Partners,"2 Havelock Rd, Singapore 059763",Singapore 059763,1.287135,103.84517,Accountancy
Tan Choon Chye & Co,6001 Beach Rd #12-10 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082,Accountancy
Tan Choon Chye & Co,"Golden Mile Tower #12-10, 6001 Beach Road (S)199589, Singapore 199589",Singapore 199589,1.302128,103.864082,Accountancy
Tan Eng Choon & Co,18 Jln Masjid #02-07 Kembangan Plaza Singapore 418944,Singapore 418944,1.320291,103.9123709,Accountancy
Tan Kia Yew & Co,1 C'wealth Lane #07-31  Singapore 149544,Singapore 149544,1.304438,103.796798,Accountancy
Tan Kia Yew & Co,"7 Maxwell Rd, Singapore 069111",Singapore 069111,1.279376,103.846712,Accountancy
Tan Kian Tin & Co,161 Lavender St #02-08 Lavender Pl Singapore 338750,Singapore 338750,1.313177,103.8608,Accountancy
Tan Lee Kiew & Co,3791 Jln Bt Merah #03-03 E-Centre @ Redhill Singapore 159471,Singapore 159471,1.285298,103.811644,Accountancy
Tan Lee Kiew & Co,"46 E Coast Rd, Singapore 428766",Singapore 428766,1.304483,103.903276,Accountancy
Tan Meng Suah,6001 Beach Rd #11-02 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082,Accountancy
Tan Siew Choo,"20 Woodlands Link, Singapore 738733",Singapore 738733,1.450379,103.811297,Accountancy
Tan Soo Chong & Co,10 Anson Rd #17-07 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Tan Wee Tin & Co,1 Goldhill Plaza #03-39 Goldhill Plaza Singapore 308899,Singapore 308899,1.318222,103.842817,Accountancy
"Tan, Chan & Partners",26 Eng Hoon St   Singapore 169776,Singapore 169776,1.283633,103.834727,Accountancy
"Tan, Chan & Partners Accounting Firm","26 Eng Hoon St, Singapore 169776",Singapore 169776,1.283633,103.834727,Accountancy
Tang Cheng Lin & Co,151 Chin Swee Rd #02-20 Manhattan Hse Singapore 169876,Singapore 169876,1.287186,103.84065,Accountancy
Tassure Asia Llp,10 Anson Rd #12-08 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924,Accountancy
Tax Strategy Consultancy Services,"4 Jln Simpang Bedok, Singapore 488150",Singapore 488150,1.3329549,103.946173,Accountancy
Taxation Services Singapore,"High Street Centre, #17-02, 1 North Bridge Road, Singapore, Singapore 179094",Singapore 179094,1.28983,103.849601,Accountancy
Tay Joo Soon & Co,1 North Bridge Rd #13-02/03 High St Centre Singapore 179094,Singapore 179094,1.28983,103.849601,Accountancy
Tay Joo Soon & Co,"High Street Centre #13-02/03, 1 North Bridge Road (S)179094, Singapore 179094",Singapore 179094,1.28983,103.849601,Accountancy
Tc Corporatenet.Com Pte Ltd,170 Up Bt Timah Rd #05-11 Bt Timah Shopping Centre Singapore 588179,Singapore 588179,1.343236,103.775833,Accountancy
Teddy Chew,50 Chin Swee Rd #10-01 Thong Chai Bldg Singapore 169874,Singapore 169874,1.287698,103.840408,Accountancy
Teh Kwi Huat Pac,149 Rochor Rd #05-01 Fu Lu Shou Complex Singapore 188425,Singapore 188425,1.301531,103.854515,Accountancy
Teh Management Services Pte. Ltd.,"31 Cantonment Rd, Singapore 089747",Singapore 089747,1.2788949,103.840328,Accountancy
Telstar Business Services,"100 Eu Tong Sen St, Singapore 059812",Singapore 059812,1.282122,103.840885,Accountancy
Teng Teck Heng & Co,150 Orchard Rd #07-10 Orchard Plaza Singapore 238841,Singapore 238841,1.301284,103.841309,Accountancy
Teo Boon Tieng & Co,"215 Henderson Road #03-03 Henderson Industrial Park, Singapore 159554",Singapore 159554,1.2807519,103.819215,Accountancy
Teo Eng Tian & Co,111 North Bridge Rd #25-01 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442,Accountancy
Teo Eng Tian & Co,"47 Hongkong St, Singapore 059685",Singapore 059685,1.287224,103.847792,Accountancy
Teo Liang Chye Pac,101A Up Cross St #11-15 People's Pk Centre Singapore 058358,Singapore 058358,1.285429,103.84363,Accountancy
The Azure Box Pte. Ltd.,22 Sin Ming Lane #08-88 Midview City Singapore 573969,Singapore 573969,1.358606,103.833566,Accountancy
The Book Keeper Consultancy Pte. Ltd.,"Anson Rd, International Plaza, Singapore 079903",Singapore 079903,1.276109,103.845924,Accountancy
The World Management Pte Ltd,100 Lor 23 Geylang #06-01 D'Centennial Singapore 388398,Singapore 388398,1.31792,103.881105,Accountancy
Theistic Pte Ltd,140 Rangoon Rd #01-00  Singapore 218418,Singapore 218418,1.315755,103.853453,Accountancy
Thia & Co,1008 Toa Payoh Nth #05-04  Singapore 318996,Singapore 318996,1.342803,103.845939,Accountancy
Thong & Lim,"60 Paya Lebar Road, #08-12 Paya Lebar Square, Singapore 409051",Singapore 409051,1.318938,103.8926112,Accountancy
Timeplus Business Concepts,"8 Burn Rd, Singapore 369977",Singapore 369977,1.335497,103.885304,Accountancy
Ting Yi Management Consultants,"309 Serangoon Ave 2, Singapore 550309",Singapore 550309,1.35378,103.865118,Accountancy
Tj Assurance Partners Pac,175A Bencoolen St #11-04 Burlington Sq Singapore 189650,Singapore 189650,1.3020179,103.852486,Accountancy
Tje Management & Secretarial Services Pte. Ltd.,60 Paya Lebar Rd #13-07 Paya Lebar Sq Singapore 409051,Singapore 409051,1.318938,103.8926112,Accountancy
Tks Management Services,"3 Phillip St, Singapore 048693",Singapore 048693,1.2847519,103.849941,Accountancy
TN Accounts & Payroll Pte Ltd,Blk 531A Up Cross St #03-108 Hong Lim Complex-Blk 531A Singapore 051531,Singapore 051531,1.285321,103.845851,Accountancy
TNB Global Outsource Pte Ltd,11 Collyer Quay #06-03 The Arcade Singapore 049317,Singapore 049317,1.283529,103.852003,Accountancy
Tokyo Consulting Firm Co. Pte. Ltd.,"Singapore Land Tower, Singapore 048623",Singapore 048623,1.284542,103.851951,Accountancy
Tommy Goh & Associates Pte Ltd,170 Up Bt Timah Rd #02-34 Bt Timah Shopping Centre Singapore 588179,Singapore 588179,1.343236,103.775833,Accountancy
Tony Oei & Co,1 Coleman St #09-03 The Adelphi Singapore 179803,Singapore 179803,1.291359,103.851346,Accountancy
Total Accounting Solutions Knowledge,"Golden Mile Complex #08-11 Singapore 199588, Singapore 199588",Singapore 199588,1.302908,103.864945,Accountancy
Trinity Resource Management,"HDB Veerasamy #09-02, 7 Prinsep Street Singapore 180007",Singapore 180007,1.352083,103.819836,Accountancy
Twl Corporate Services Pte Ltd,Blk 531 Up Cross St #03-50 Hong Lim Complex-Blk 531 Singapore 050531,Singapore 050531,1.2841959,103.845699,Accountancy
UBS Alliance Pte Ltd,105 Sims Ave #09-12 Chancerlodge Complex Singapore 387429,Singapore 387429,1.314513,103.877245,Accountancy
UBS Business Solutions Pte Ltd,10 Ubi Cres #07-70 Ubi Techpark Singapore 408564,Singapore 408564,1.326293,103.896145,Accountancy
UHY Lee Seng Chan & Co,300 Beach Rd #34-03 The Concourse Singapore 199555,Singapore 199555,1.301012,103.862214,Accountancy
UHY Lee Seng Chan & Co,"6001 Beach Road #14-01,, Singapore 199589",Singapore 199589,1.302128,103.864082,Accountancy
Unity Assurance Pac,171 Chin Swee Rd #04-08 San Centre Singapore 169877,Singapore 169877,1.286875,103.840078,Accountancy
Upthrust Consultancy & Management Pte Ltd,11 Woodlands Cl #01-27  Singapore 737853,Singapore 737853,1.434085,103.8023911,Accountancy
Upwell Accounting Services,"Anson Rd, International Plaza, Singapore 079903",Singapore 079903,1.276109,103.845924,Accountancy
User Basic Software Pte Ltd,105 Sims Ave #09-12 Chancerlodge Complex Singapore 387429,Singapore 387429,1.314513,103.877245,Accountancy
V P Kumaran & Co,111 North Bridge Rd #16-04 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442,Accountancy
V. Vimmala Sree & Associates,190 Middle Rd #03-21 Fortune Centre Singapore 188979,Singapore 188979,1.300405,103.852241,Accountancy
ValAcc Associates,"50 Chin Swee Road, #09-04 Thong Chai Bldg, Singapore 699874",Singapore 699874,1.352083,103.819836,Accountancy
Vincent Kuek & Co,16 New Industrial Rd #04-02 Hudson Technocentre Singapore 536204,Singapore 536204,1.343213,103.885781,Accountancy
Virtual Office in Singapore,"20 Maxwell Road #11-24/25 Maxwell House, Singapore 069113",Singapore 069113,1.279136,103.844656,Accountancy
